Year,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2014,7,1,4563.010895,4279.300195,4107.274195,4068.126195,4125.723595,4475.950195,5219.006895,6103.428595,6332.648068,5995.473356,5597.737101,5276.589062,5117.628829,5015.27402,5023.17906,5158.895305,5704.723167,6479.821793,6909.938757,6862.324195,6764.254195,6177.155595,5371.084195,4937.053595
2014,7,2,4438.980895,4139.410195,3986.384195,3950.806195,4015.143595,4328.390195,4994.166895,5843.788595,5974.178068,5599.470056,5173.713701,4902.765762,4785.765529,4726.26402,4746.18576,4831.370005,5097.745167,5789.403093,6114.168757,5888.469595,5681.760895,5254.678195,4899.934895,4660.696895
2014,7,3,4337.610895,4086.050195,3945.044195,3899.136195,3937.633595,4217.430195,4779.426895,5361.328595,5513.918068,5264.220056,4997.823701,4757.095762,4655.755529,4625.70402,4777.89576,4946.390005,5101.925167,5798.383093,6238.758757,6287.699595,6161.790895,5545.458195,5144.234895,4809.676895
2014,7,4,4436.970895,4176.520195,4028.354195,3973.846195,4028.523595,4371.190195,5013.106895,5820.508595,6055.648068,5721.253356,5340.467101,4978.549062,4782.838829,4708.56402,4682.76906,4733.855305,5073.333167,5771.031793,6206.668757,6164.284195,6088.244195,5597.055595,5199.514195,4922.513595
2014,7,5,4538.170895,4213.570195,4034.214195,3977.266195,3992.623595,4116.270195,4394.956895,4915.368595,5258.728068,5158.343356,4829.217101,4449.149062,4179.418829,4049.89402,4033.60906,4185.855305,4588.783167,5505.101793,6032.908757,5993.244195,5875.504195,5440.985595,5111.254195,4870.733595
2014,7,6,4568.640895,4256.820195,4078.124195,4001.206195,4012.503595,4087.420195,4281.106895,4694.128595,5033.838068,4942.763356,4686.627101,4422.759062,4214.328829,4097.06402,4100.54906,4247.405305,4725.493167,5908.561793,6413.448757,6377.434195,6273.144195,5726.585595,5148.134195,4825.043595
2014,7,7,4540.330895,4296.960195,4116.934195,4056.946195,4109.013595,4468.170195,5281.046895,6387.038595,6586.038068,6145.533356,5651.617101,5201.319062,4947.458829,4792.98402,4750.58906,4876.275305,5395.853167,6357.761793,6730.658757,6680.534195,6514.484195,5892.265595,5231.454195,4845.793595
2014,7,8,4551.910895,4255.870195,4066.954195,4001.316195,4045.533595,4409.940195,5056.356895,5966.168595,6323.718068,6085.803356,5793.167101,5607.739062,5353.498829,5270.73402,5351.82906,5482.325305,5959.523167,6644.381793,7020.798757,6865.414195,6730.844195,6121.035595,5432.684195,4960.483595
2014,7,9,4555.950895,4256.050195,4073.574195,4015.156195,4047.823595,4406.120195,5099.766895,5975.838595,6219.798068,5886.680056,5486.723701,5114.745762,4871.665529,4819.42402,4776.38576,4866.680005,5376.555167,6320.663093,6743.248757,6618.319595,6515.120895,5876.818195,5304.884895,4907.936895
2014,7,10,4558.910895,4248.520195,4065.274195,4020.256195,4070.613595,4399.110195,5076.736895,6007.758595,6236.668068,5856.670056,5402.473701,5083.055762,4894.565529,4782.53402,4749.43576,4767.300005,5137.395167,6105.723093,6690.418757,6705.819595,6600.890895,6001.658195,5376.904895,4972.536895
2014,7,11,4598.740895,4299.850195,4080.144195,4022.986195,4085.503595,4421.450195,5055.446895,5883.848595,6132.598068,5743.463356,5370.417101,5039.249062,4666.528829,4581.63402,4552.93906,4638.415305,5037.903167,5805.531793,6295.048757,6286.324195,6206.184195,5734.235595,5297.464195,4961.283595
2014,7,12,4520.740895,4193.980195,4012.604195,3981.666195,3986.733595,4088.890195,4365.606895,4807.978595,5117.078068,5010.273356,4712.147101,4407.799062,4154.648829,4023.59402,4030.78906,4178.395305,4559.303167,5233.281793,5630.448757,5643.864195,5524.874195,5203.635595,4920.584195,4767.423595
